REPORT_DATE,PEOPLE_POSITIVE_NEW_CASES_COUNT,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30
2021-04-07,72875,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0,94294.0
2021-04-08,79984,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0,55778.0
2021-04-09,80498,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0,58180.0
2021-04-10,63316,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0,62265.0
2021-04-11,46978,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0,63795.0
2021-04-12,70798,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0,49395.0
2021-04-13,76230,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0,37747.0
2021-04-14,74758,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0,56966.0
2021-04-15,73201,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0,54315.0
2021-04-16,77244,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0,58858.0
2021-04-17,52233,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0,60397.0
2021-04-18,40265,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0,60291.0
2021-04-19,68889,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0,54209.0
2021-04-20,59928,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0,33867.0
2021-04-21,61927,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0,54417.0
2021-04-22,65685,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0,56516.0
2021-04-23,62610,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0,79646.0
2021-04-24,49400,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0,69031.0
2021-04-25,32578,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0,74226.0
2021-04-26,46561,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0,60287.0
2021-04-27,51027,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0,44238.0
2021-04-28,54479,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0,70140.0
2021-04-29,57264,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0,61786.0
2021-04-30,57714,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0,67764.0
2021-05-01,44225,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0,76825.0
2021-05-02,28997,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0,68077.0
2021-05-03,49469,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0,63340.0
2021-05-04,40458,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0,36188.0
2021-05-05,44509,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0,76123.0
2021-05-06,47549,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0,61781.0
2021-05-07,46967,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0,72875.0
2021-05-08,33077,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0,79984.0
2021-05-09,21943,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0,80498.0
2021-05-10,36254,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0,63316.0
2021-05-11,33857,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0,46978.0
2021-05-12,35400,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0,70798.0
2021-05-13,38330,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0,76230.0
2021-05-14,40631,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0,74758.0
2021-05-15,28810,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0,73201.0
2021-05-16,16480,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0,77244.0
2021-05-17,28887,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0,52233.0
2021-05-18,27737,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0,40265.0
2021-05-19,28759,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0,68889.0
2021-05-20,29529,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0,59928.0
2021-05-21,36598,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0,61927.0
2021-05-22,10253,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0,65685.0
2021-05-23,13995,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0,62610.0
2021-05-24,25314,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0,49400.0
2021-05-25,22750,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0,32578.0
2021-05-26,23357,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0,46561.0
2021-05-27,27613,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0,51027.0
2021-05-28,21839,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0,54479.0
2021-05-29,11430,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0,57264.0
2021-05-30,7348,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0,57714.0
2021-05-31,5392,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0,44225.0
2021-06-01,22463,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0,28997.0
2021-06-02,16783,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0,49469.0
2021-06-03,19437,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0,40458.0
2021-06-04,-24084,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0,44509.0
2021-06-05,10372,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0,47549.0
2021-06-06,6098,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0,46967.0
2021-06-07,19334,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0,33077.0
2021-06-08,14068,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0,21943.0
2021-06-09,20601,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0,36254.0
2021-06-10,15745,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0,33857.0
2021-06-11,16719,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0,35400.0
2021-06-12,8210,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0,38330.0
2021-06-13,6746,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0,40631.0
2021-06-14,15040,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0,28810.0
2021-06-15,11824,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0,16480.0
2021-06-16,14378,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0,28887.0
2021-06-17,12130,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0,27737.0
2021-06-18,12606,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0,28759.0
2021-06-19,7493,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0,29529.0
2021-06-20,4019,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0,36598.0
2021-06-21,15771,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0,10253.0
2021-06-22,12706,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0,13995.0
2021-06-23,14026,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0,25314.0
2021-06-24,14668,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0,22750.0
2021-06-25,14821,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0,23357.0
2021-06-26,6753,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0,27613.0
2021-06-27,4040,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0,21839.0
2021-06-28,15475,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0,11430.0
2021-06-29,15694,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0,7348.0
2021-06-30,15963,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0,5392.0
2021-07-01,64881,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0,22463.0
